ITEM: TIMESTEP
24000
ITEM: NUMBER OF SURFS
180
ITEM: BOX BOUNDS oo ro pp
-0.5 0.5
0 0.4
-0.5 0.5
ITEM: SURFS id v1x v1y v2x v2y f_2[1] f_2[2] f_2[3] f_2[4] f_2[5] 
1            0       0.1524    0.0026597      0.15238       5804.9       17.569       5.7701    -0.050353       20.745 
17     0.042007       0.1465     0.044557      0.14574       2704.5       7.4961       3.1787     -0.94157       9.0508 
33      0.08076      0.12924     0.083003      0.12781       1162.3       2.8852       1.4363     -0.91504       3.6332 
49      0.11326      0.10198      0.11502     0.099983       476.52       1.1944      0.46888     -0.52998       1.5853 
65      0.13698     0.066808      0.13812     0.064407       383.81       1.3511     0.080069     -0.16787       1.7038 
81      0.15008     0.026464      0.15052     0.023841       538.57       2.2338   -0.0063121      0.03772       2.6958 
97     -0.15157      0.01593     -0.15126     0.018573        44952       172.79      0.33852       2.9711       203.72 
113      -0.1413      0.05709     -0.14028     0.059547        39552       151.24       3.5093       8.4721       178.37 
129     -0.12009     0.093827     -0.11844     0.095908        30303       114.14       7.5279       9.4639       134.66 
145    -0.089578      0.12329    -0.087413      0.12484        20427       74.058       9.3201        6.648        87.33 
161    -0.052124      0.14321    -0.049617       0.1441        12549       41.959       8.5772       3.0373       49.196 
177    -0.010631      0.15203    -0.007976      0.15219       7013.3       21.382       6.7095      0.41037       25.154 
2    0.0026597      0.15238    0.0053187      0.15231       5529.1       16.693       5.5827     -0.14619       19.685 
18     0.044557      0.14574     0.047094      0.14494       2560.7       7.0851       3.0274     -0.95452       8.5755 
34     0.083003      0.12781     0.085221      0.12635       1098.1       2.7151       1.3488     -0.89272       3.4312 
50      0.11502     0.099983      0.11675     0.097961       448.53       1.1513      0.43548     -0.50988       1.5362 
66      0.13812     0.064407      0.13922     0.061987       385.84       1.4019     0.065487      -0.1437       1.7642 
82      0.15052     0.023841      0.15092      0.02121       554.89       2.2886   -0.0056624     0.037888       2.7408 
98     -0.15126     0.018573     -0.15092      0.02121        44499       171.99      0.44775        3.401       202.94 
114     -0.14028     0.059547     -0.13922     0.061987        38951       149.25       3.7652       8.6593       176.07 
130     -0.11844     0.095908     -0.11675     0.097961        29924       111.52       7.7783       9.4358       131.36 
146    -0.087413      0.12484    -0.085221      0.12635        20174       71.989       9.4391       6.4873       84.624 
162    -0.049617       0.1441    -0.047094      0.14494        12076       40.321       8.4685       2.8335       47.285 
178    -0.007976      0.15219   -0.0053187      0.15231       6676.1       20.387       6.4078      0.27977       24.042 
3    0.0053187      0.15231     0.007976      0.15219       5314.4       15.885       5.4224     -0.23675       18.769 
19     0.047094      0.14494     0.049617       0.1441       2436.1       6.6758       2.8807     -0.96387       8.0838 
35     0.085221      0.12635     0.087413      0.12484       1029.2       2.5347       1.2624     -0.86762       3.2235 
51      0.11675     0.097961      0.11844     0.095908       428.87       1.1294      0.39715     -0.48178       1.5022 
67      0.13922     0.061987      0.14028     0.059547       404.32       1.4772     0.059384     -0.13657       1.8461 
83      0.15092      0.02121      0.15126     0.018573       558.93       2.3161   -0.0049714     0.037762       2.7712 
99     -0.15092      0.02121     -0.15052     0.023841        44267       171.24      0.57416       3.8418       202.19 
115     -0.13922     0.061987     -0.13812     0.064407        38590       147.17       4.0144       8.8089       173.45 
131     -0.11675     0.097961     -0.11502     0.099983        28962       108.55       7.9268       9.2811       128.01 
147    -0.085221      0.12635    -0.083003      0.12781        19313        69.56       9.3512       6.1894       81.954 
163    -0.047094      0.14494    -0.044557      0.14574        11780       38.885       8.4579       2.6668       45.544 
179   -0.0053187      0.15231   -0.0026597      0.15238       6330.3       19.347       6.1811      0.16186       22.804 
4     0.007976      0.15219     0.010631      0.15203       5095.7       15.125       5.3206     -0.32542       17.904 
20     0.049617       0.1441     0.052124      0.14321       2343.3       6.3539       2.8131     -0.99616       7.7112 
36     0.087413      0.12484     0.089578      0.12329        957.9       2.3852       1.1849     -0.84521       3.0481 
52      0.11844     0.095908      0.12009     0.093827       424.99       1.1103      0.37196     -0.46762       1.4708 
68      0.14028     0.059547       0.1413      0.05709       405.69        1.513     0.043956     -0.10612       1.8941 
84      0.15126     0.018573      0.15157      0.01593        555.7       2.3525   -0.0041928     0.036799       2.8273 
100     -0.15052     0.023841     -0.15008     0.026464        44083       170.25       0.7014       4.1914       200.93 
116     -0.13812     0.064407     -0.13698     0.066808        37833       144.89       4.2767       8.9664       171.05 
132     -0.11502     0.099983     -0.11326      0.10198        28524       106.41       8.0546        9.104        125.5 
