ITEM: TIMESTEP
25000
ITEM: NUMBER OF SURFS
180
ITEM: BOX BOUNDS oo ro pp
-0.5 0.5
0 0.4
-0.5 0.5
ITEM: SURFS id v1x v1y v2x v2y f_2[1] f_2[2] f_2[3] f_2[4] f_2[5] 
1            0       0.1524    0.0026597      0.15238       5803.7       17.564       5.7683    -0.050337       20.737 
17     0.042007       0.1465     0.044557      0.14574       2703.8        7.498       3.1795     -0.94181       9.0554 
33      0.08076      0.12924     0.083003      0.12781       1166.3        2.887       1.4398     -0.91724       3.6383 
49      0.11326      0.10198      0.11502     0.099983       473.51       1.1921      0.46687     -0.52771       1.5821 
65      0.13698     0.066808      0.13812     0.064407       386.13       1.3521     0.080185     -0.16811       1.7046 
81      0.15008     0.026464      0.15052     0.023841       538.87       2.2359   -0.0066804     0.039921       2.6984 
97     -0.15157      0.01593     -0.15126     0.018573        44971       172.82      0.33841       2.9702       203.75 
113      -0.1413      0.05709     -0.14028     0.059547        39523       151.24       3.5085       8.4702       178.42 
129     -0.12009     0.093827     -0.11844     0.095908        30302       114.14       7.5158       9.4486       134.65 
145    -0.089578      0.12329    -0.087413      0.12484        20422       74.081       9.3146        6.644       87.356 
161    -0.052124      0.14321    -0.049617       0.1441        12536        41.96        8.582        3.039       49.196 
177    -0.010631      0.15203    -0.007976      0.15219         7013        21.38       6.7077      0.41026       25.154 
2    0.0026597      0.15238    0.0053187      0.15231         5531       16.692       5.5851     -0.14625       19.688 
18     0.044557      0.14574     0.047094      0.14494       2561.2       7.0915       3.0262     -0.95414       8.5887 
34     0.083003      0.12781     0.085221      0.12635       1098.9       2.7147       1.3465     -0.89123       3.4299 
50      0.11502     0.099983      0.11675     0.097961       448.38       1.1497      0.43639     -0.51095       1.5347 
66      0.13812     0.064407      0.13922     0.061987       387.27       1.4049     0.065118     -0.14289       1.7666 
82      0.15052     0.023841      0.15092      0.02121       553.52       2.2854   -0.0057064     0.038182       2.7406 
98     -0.15126     0.018573     -0.15092      0.02121        44496       171.97      0.44747       3.3989       202.93 
114     -0.14028     0.059547     -0.13922     0.061987        38941       149.22       3.7652       8.6593       176.06 
130     -0.11844     0.095908     -0.11675     0.097961        29915        111.5       7.7784        9.436       131.35 
146    -0.087413      0.12484    -0.085221      0.12635        20145       71.951       9.4435       6.4903       84.599 
162    -0.049617       0.1441    -0.047094      0.14494        12067       40.319       8.4643       2.8321       47.283 
178    -0.007976      0.15219   -0.0053187      0.15231       6669.4       20.382        6.404      0.27961       24.038 
3    0.0053187      0.15231     0.007976      0.15219       5299.7       15.875       5.4195     -0.23662        18.76 
19     0.047094      0.14494     0.049617       0.1441       2441.8       6.6856       2.8872     -0.96604       8.0954 
35     0.085221      0.12635     0.087413      0.12484       1031.7        2.538       1.2639     -0.86867       3.2263 
51      0.11675     0.097961      0.11844     0.095908       427.61       1.1279      0.39691     -0.48149       1.5003 
67      0.13922     0.061987      0.14028     0.059547       404.15       1.4745     0.059031     -0.13576       1.8419 
83      0.15092      0.02121      0.15126     0.018573       558.48       2.3203    -0.005162     0.039209       2.7768 
99     -0.15092      0.02121     -0.15052     0.023841        44274       171.27      0.57308       3.8346       202.23 
115     -0.13922     0.061987     -0.13812     0.064407        38563       147.13       4.0206       8.8224       173.43 
131     -0.11675     0.097961     -0.11502     0.099983        28974       108.53       7.9302        9.285       127.99 
147    -0.085221      0.12635    -0.083003      0.12781        19296       69.536       9.3446        6.185       81.932 
163    -0.047094      0.14494    -0.044557      0.14574        11793       38.879       8.4657       2.6692       45.537 
179   -0.0053187      0.15231   -0.0026597      0.15238         6323       19.339       6.1773      0.16176       22.796 
4     0.007976      0.15219     0.010631      0.15203         5093        15.11       5.3097     -0.32476       17.878 
20     0.049617       0.1441     0.052124      0.14321       2351.8       6.3635       2.8169      -0.9975       7.7242 
36     0.087413      0.12484     0.089578      0.12329       957.62       2.3808       1.1855     -0.84563       3.0409 
52      0.11844     0.095908      0.12009     0.093827       423.41       1.1061      0.36963     -0.46469       1.4655 
68      0.14028     0.059547       0.1413      0.05709       405.24       1.5095     0.044748     -0.10803       1.8898 
84      0.15126     0.018573      0.15157      0.01593       555.55       2.3517   -0.0043558      0.03823       2.8294 
100     -0.15052     0.023841     -0.15008     0.026464        44118       170.29      0.70426       4.2085       200.96 
116     -0.13812     0.064407     -0.13698     0.066808        37833       144.88       4.2768       8.9666       171.04 
132     -0.11502     0.099983     -0.11326      0.10198        28503       106.37       8.0454       9.0937       125.46 
148    -0.083003      0.12781     -0.08076      0.12924        19001       67.504       9.4355       6.0111       79.335 
164    -0.044557      0.14574    -0.042007       0.1465        11445       37.337       8.3919       2.4858       43.636 
180   -0.0026597      0.15238            0       0.1524       6025.4       18.352       5.9278     0.051729       21.662 
5     0.010631      0.15203     0.013283      0.15182       4867.3        14.37       5.1281     -0.40359       17.022 
