1.510000000000000000e+02,-7.620000000000000384e-02,1.319799999999999862e-01,-7.388500000000000623e-02,1.332899999999999918e-01,1.737000000000000000e+04,6.105899999999999750e+01,9.411400000000000432e+00,5.324699999999999989e+00,7.175400000000000489e+01
1.670000000000000000e+02,-3.686899999999999900e-02,1.478700000000000014e-01,-3.428300000000000097e-02,1.484900000000000109e-01,1.025200000000000000e+04,3.318699999999999761e+01,8.013099999999999667e+00,1.923799999999999955e+00,3.892199999999999704e+01
8.000000000000000000e+00,1.857299999999999923e-02,1.512600000000000056e-01,2.120999999999999969e-02,1.509199999999999986e-01,4.159300000000000182e+03,1.225099999999999945e+01,4.486699999999999910e+00,-5.906799999999999828e-01,1.456799999999999962e+01
2.400000000000000000e+01,5.954700000000000271e-02,1.402799999999999880e-01,6.198700000000000043e-02,1.392200000000000104e-01,1.882500000000000000e+03,4.972400000000000375e+00,2.298000000000000043e+00,-9.991999999999999771e-01,6.114700000000000024e+00
4.000000000000000000e+01,9.590799999999999326e-02,1.184400000000000036e-01,9.796100000000000640e-02,1.167500000000000066e-01,7.627200000000000273e+02,1.848600000000000021e+00,9.180599999999999872e-01,-7.567899999999999627e-01,2.403799999999999937e+00
5.600000000000000000e+01,1.248400000000000065e-01,8.741300000000000459e-02,1.263499999999999901e-01,8.522100000000000508e-02,3.720000000000000000e+02,1.065900000000000070e+00,2.469699999999999951e-01,-3.593500000000000028e-01,1.403299999999999992e+00
7.200000000000000000e+01,1.441000000000000059e-01,4.961700000000000138e-02,1.449400000000000133e-01,4.709399999999999697e-02,4.468700000000000045e+02,1.751200000000000090e+00,1.493200000000000083e-02,-4.462599999999999900e-02,2.165200000000000014e+00
8.800000000000000000e+01,1.521899999999999920e-01,7.976000000000000451e-03,1.523100000000000009e-01,5.318699999999999990e-03,5.807000000000000455e+02,2.437800000000000189e+00,-3.214599999999999749e-04,7.362500000000000121e-03,2.925499999999999989e+00
1.040000000000000000e+02,-1.484900000000000109e-01,3.428300000000000097e-02,-1.478700000000000014e-01,3.686899999999999900e-02,4.313300000000000000e+04,1.658499999999999943e+02,1.401299999999999990e+00,5.836899999999999977e+00,1.956100000000000136e+02
1.200000000000000000e+02,-1.332899999999999918e-01,7.388500000000000623e-02,-1.319799999999999862e-01,7.620000000000000384e-02,3.602900000000000000e+04,1.361500000000000057e+02,5.427399999999999558e+00,9.592900000000000205e+00,1.603300000000000125e+02
1.360000000000000000e+02,-1.077599999999999947e-01,1.077599999999999947e-01,-1.058700000000000058e-01,1.096300000000000052e-01,2.602400000000000000e+04,9.613800000000000523e+01,8.698800000000000310e+00,8.548299999999999343e+00,1.132699999999999960e+02
1.520000000000000000e+02,-7.388500000000000623e-02,1.332899999999999918e-01,-7.154699999999999949e-02,1.345600000000000129e-01,1.663900000000000000e+04,5.876700000000000301e+01,9.260899999999999466e+00,5.028299999999999770e+00,6.918500000000000227e+01
1.680000000000000000e+02,-3.428300000000000097e-02,1.484900000000000109e-01,-3.168599999999999889e-02,1.490700000000000081e-01,9.903100000000000364e+03,3.176800000000000068e+01,8.006600000000000605e+00,1.774999999999999911e+00,3.721300000000000097e+01
