ITEM: TIMESTEP
31000
ITEM: NUMBER OF SURFS
180
ITEM: BOX BOUNDS oo ro pp
-0.5 0.5
0 0.4
-0.5 0.5
ITEM: SURFS id v1x v1y v2x v2y f_2[1] f_2[2] f_2[3] f_2[4] f_2[5] 
1            0       0.1524    0.0026597      0.15238       5792.4       17.557       5.7528    -0.050202       20.725 
17     0.042007       0.1465     0.044557      0.14574       2708.7       7.5015       3.1885     -0.94446       9.0543 
33      0.08076      0.12924     0.083003      0.12781       1158.3       2.8782       1.4329     -0.91288       3.6305 
49      0.11326      0.10198      0.11502     0.099983       474.45       1.1926      0.46779     -0.52874       1.5814 
65      0.13698     0.066808      0.13812     0.064407       386.14       1.3545       0.0794     -0.16646       1.7095 
81      0.15008     0.026464      0.15052     0.023841       535.99        2.226   -0.0067498     0.040335       2.6873 
97     -0.15157      0.01593     -0.15126     0.018573        44969       172.82       0.3416       2.9982       203.74 
113      -0.1413      0.05709     -0.14028     0.059547        39533       151.24       3.5027       8.4563       178.39 
129     -0.12009     0.093827     -0.11844     0.095908        30339       114.09       7.5409       9.4803        134.6 
145    -0.089578      0.12329    -0.087413      0.12484        20408       74.043       9.3353       6.6588       87.328 
161    -0.052124      0.14321    -0.049617       0.1441        12537       41.977       8.5832       3.0395        49.22 
177    -0.010631      0.15203    -0.007976      0.15219       7036.6       21.395       6.7279       0.4115       25.171 
2    0.0026597      0.15238    0.0053187      0.15231       5544.2       16.715       5.6003     -0.14665       19.717 
18     0.044557      0.14574     0.047094      0.14494       2558.6       7.0922       3.0242     -0.95353       8.5944 
34     0.083003      0.12781     0.085221      0.12635       1098.3       2.7137       1.3494     -0.89314       3.4344 
50      0.11502     0.099983      0.11675     0.097961        451.9       1.1531      0.43489      -0.5092       1.5376 
66      0.13812     0.064407      0.13922     0.061987       389.43        1.404     0.065819     -0.14443       1.7669 
82      0.15052     0.023841      0.15092      0.02121        553.8        2.284   -0.0057085     0.038196       2.7418 
98     -0.15126     0.018573     -0.15092      0.02121        44531       171.99      0.44337       3.3677       202.93 
114     -0.14028     0.059547     -0.13922     0.061987        38940       149.15       3.7717       8.6744       175.98 
130     -0.11844     0.095908     -0.11675     0.097961        29927       111.53       7.7794       9.4372       131.36 
146    -0.087413      0.12484    -0.085221      0.12635        20113       71.957       9.4558       6.4988       84.603 
162    -0.049617       0.1441    -0.047094      0.14494        12121       40.417         8.49       2.8407       47.399 
178    -0.007976      0.15219   -0.0053187      0.15231       6642.6       20.351       6.3896      0.27898       23.986 
3    0.0053187      0.15231     0.007976      0.15219       5287.2       15.852       5.4068     -0.23607       18.737 
19     0.047094      0.14494     0.049617       0.1441       2442.7       6.6816       2.8923     -0.96774       8.0885 
35     0.085221      0.12635     0.087413      0.12484       1027.7       2.5263       1.2571     -0.86399       3.2107 
51      0.11675     0.097961      0.11844     0.095908       428.32       1.1256      0.39514     -0.47934       1.4965 
67      0.13922     0.061987      0.14028     0.059547       404.16       1.4721      0.05745     -0.13213       1.8376 
83      0.15092      0.02121      0.15126     0.018573       564.48       2.3384   -0.0047249     0.035889        2.798 
99     -0.15092      0.02121     -0.15052     0.023841        44366       171.32      0.57486       3.8465       202.19 
115     -0.13922     0.061987     -0.13812     0.064407        38589       147.15       4.0311       8.8455       173.47 
