ITEM: TIMESTEP
30000
ITEM: NUMBER OF SURFS
180
ITEM: BOX BOUNDS oo ro pp
-0.5 0.5
0 0.4
-0.5 0.5
ITEM: SURFS id v1x v1y v2x v2y f_2[1] f_2[2] f_2[3] f_2[4] f_2[5] 
1            0       0.1524    0.0026597      0.15238       5795.6       17.557       5.7549    -0.050221        20.73 
17     0.042007       0.1465     0.044557      0.14574         2707       7.4999       3.1868     -0.94396       9.0527 
33      0.08076      0.12924     0.083003      0.12781       1160.4       2.8809       1.4358     -0.91473       3.6336 
49      0.11326      0.10198      0.11502     0.099983       472.39       1.1911      0.46772     -0.52866       1.5806 
65      0.13698     0.066808      0.13812     0.064407       385.25       1.3539     0.079536     -0.16675       1.7098 
81      0.15008     0.026464      0.15052     0.023841       536.83       2.2301   -0.0068095     0.040692       2.6934 
97     -0.15157      0.01593     -0.15126     0.018573        44987       172.81      0.34107       2.9935       203.72 
113      -0.1413      0.05709     -0.14028     0.059547        39514       151.22       3.5046       8.4608       178.36 
129     -0.12009     0.093827     -0.11844     0.095908        30341        114.1       7.5303       9.4669        134.6 
145    -0.089578      0.12329    -0.087413      0.12484        20410       74.048       9.3313       6.6559       87.334 
161    -0.052124      0.14321    -0.049617       0.1441        12538       41.985       8.5842       3.0398       49.232 
177    -0.010631      0.15203    -0.007976      0.15219       7030.2       21.395       6.7255      0.41135       25.174 
2    0.0026597      0.15238    0.0053187      0.15231         5537       16.704       5.5986     -0.14661       19.705 
18     0.044557      0.14574     0.047094      0.14494       2556.5       7.0896       3.0221     -0.95286       8.5896 
34     0.083003      0.12781     0.085221      0.12635       1097.5       2.7161       1.3483     -0.89239       3.4353 
50      0.11502     0.099983      0.11675     0.097961       449.94       1.1516       0.4339     -0.50803       1.5352 
66      0.13812     0.064407      0.13922     0.061987       389.38       1.4034     0.065535      -0.1438       1.7667 
82      0.15052     0.023841      0.15092      0.02121       554.58       2.2846   -0.0059111     0.039552       2.7412 
98     -0.15126     0.018573     -0.15092      0.02121        44533       171.96      0.44318       3.3663        202.9 
114     -0.14028     0.059547     -0.13922     0.061987        38946       149.16         3.77       8.6704          176 
130     -0.11844     0.095908     -0.11675     0.097961        29931       111.54       7.7827       9.4411       131.38 
146    -0.087413      0.12484    -0.085221      0.12635        20119       71.985       9.4527       6.4966       84.632 
162    -0.049617       0.1441    -0.047094      0.14494        12109       40.409       8.4893       2.8405       47.395 
178    -0.007976      0.15219   -0.0053187      0.15231         6644       20.356       6.3907      0.27903       23.995 
3    0.0053187      0.15231     0.007976      0.15219       5289.7        15.86       5.4043     -0.23596       18.742 
19     0.047094      0.14494     0.049617       0.1441       2441.6       6.6791       2.8875     -0.96613       8.0844 
35     0.085221      0.12635     0.087413      0.12484       1026.9       2.5292       1.2572     -0.86403        3.215 
51      0.11675     0.097961      0.11844     0.095908       427.49       1.1242      0.39451     -0.47858       1.4938 
67      0.13922     0.061987      0.14028     0.059547       403.64        1.475     0.057229     -0.13162       1.8409 
83      0.15092      0.02121      0.15126     0.018573       563.98       2.3359   -0.0047239     0.035881       2.7963 
99     -0.15092      0.02121     -0.15052     0.023841        44371       171.34      0.57536       3.8498       202.22 
115     -0.13922     0.061987     -0.13812     0.064407        38596       147.16       4.0354        8.855       173.46 
131     -0.11675     0.097961     -0.11502     0.099983        28980       108.58       7.9032       9.2534       128.07 
147    -0.085221      0.12635    -0.083003      0.12781        19282       69.534        9.348       6.1873       81.945 
163    -0.047094      0.14494    -0.044557      0.14574        11787       38.909       8.4744        2.672       45.593 
179   -0.0053187      0.15231   -0.0026597      0.15238       6334.1       19.366       6.1807      0.16185       22.841 
4     0.007976      0.15219     0.010631      0.15203       5079.3       15.096       5.2929     -0.32372       17.864 
