ITEM: TIMESTEP
27000
ITEM: NUMBER OF SURFS
180
ITEM: BOX BOUNDS oo ro pp
-0.5 0.5
0 0.4
-0.5 0.5
ITEM: SURFS id v1x v1y v2x v2y f_2[1] f_2[2] f_2[3] f_2[4] f_2[5] 
1            0       0.1524    0.0026597      0.15238       5628.6       17.239       5.5441    -0.048381       20.647 
17     0.042007       0.1465     0.044557      0.14574       2686.2       7.3662       3.1608     -0.93628       9.0059 
33      0.08076      0.12924     0.083003      0.12781       1126.4       2.7822       1.4105     -0.89856       3.5666 
49      0.11326      0.10198      0.11502     0.099983       433.35       1.1063      0.46688     -0.52771       1.4993 
65      0.13698     0.066808      0.13812     0.064407       338.33       1.2557     0.077653      -0.1628       1.6233 
81      0.15008     0.026464      0.15052     0.023841       490.88       2.1692   -0.0074085     0.044272       2.6481 
97     -0.15157      0.01593     -0.15126     0.018573        43370       172.79      0.29111        2.555       206.82 
113      -0.1413      0.05709     -0.14028     0.059547        38274       151.08       3.0524       7.3693       180.58 
129     -0.12009     0.093827     -0.11844     0.095908        29741       113.98       6.7091       8.4345       135.75 
145    -0.089578      0.12329    -0.087413      0.12484        20237       74.034       8.7318       6.2284       87.939 
161    -0.052124      0.14321    -0.049617       0.1441        12317       42.128       8.3365       2.9521       49.895 
177    -0.010631      0.15203    -0.007976      0.15219       6607.8       20.938       6.2176      0.38028       25.079 
2    0.0026597      0.15238    0.0053187      0.15231         5383       16.353       5.3797     -0.14087        19.61 
18     0.044557      0.14574     0.047094      0.14494         2561       6.9452       3.0485     -0.96119       8.5172 
34     0.083003      0.12781     0.085221      0.12635       1074.9       2.6132       1.3444     -0.88981       3.3618 
50      0.11502     0.099983      0.11675     0.097961       417.75       1.0705      0.42806     -0.50119       1.4564 
66      0.13812     0.064407      0.13922     0.061987       337.69       1.3046     0.055264     -0.12127       1.6787 
82      0.15052     0.023841      0.15092      0.02121        507.7       2.2098   -0.0059278     0.039664       2.6926 
98     -0.15126     0.018573     -0.15092      0.02121        42893       172.01       0.3723       2.8279       206.15 
114     -0.14028     0.059547     -0.13922     0.061987        37598       149.09       3.2272        7.422       178.45 
130     -0.11844     0.095908     -0.11675     0.097961        28937        111.5       6.8548       8.3156       132.98 
146    -0.087413      0.12484    -0.085221      0.12635        19752       71.897       8.8729       6.0982       85.309 
162    -0.049617       0.1441    -0.047094      0.14494        11865         40.5       8.2252       2.7521        48.03 
178    -0.007976      0.15219   -0.0053187      0.15231       6308.8       19.867       6.0183      0.26277       23.776 
3    0.0053187      0.15231     0.007976      0.15219       5167.5       15.626       5.2659     -0.22991       18.729 
19     0.047094      0.14494     0.049617       0.1441       2431.4       6.5291       2.8851     -0.96535        8.013 
35     0.085221      0.12635     0.087413      0.12484       1006.3       2.4602       1.2615     -0.86697       3.1761 
51      0.11675     0.097961      0.11844     0.095908       387.66       1.0258      0.38901      -0.4719       1.3912 
67      0.13922     0.061987      0.14028     0.059547       351.06       1.3619     0.047942     -0.11026       1.7424 
83      0.15092      0.02121      0.15126     0.018573       507.45       2.2649   -0.0060952     0.046298       2.7583 
99     -0.15092      0.02121     -0.15052     0.023841        42780       171.48      0.48248       3.2284       205.64 
115     -0.13922     0.061987     -0.13812     0.064407        37328       147.16       3.4549       7.5811       175.96 
131     -0.11675     0.097961     -0.11502     0.099983        28196        108.7       7.0761        8.285       129.75 
147    -0.085221      0.12635    -0.083003      0.12781        19149       69.581       8.8304       5.8447       82.616 
163    -0.047094      0.14494    -0.044557      0.14574        11417       38.855       8.1496       2.5696       46.096 
