ITEM: TIMESTEP
26000
ITEM: NUMBER OF SURFS
180
ITEM: BOX BOUNDS oo ro pp
-0.5 0.5
0 0.4
-0.5 0.5
ITEM: SURFS id v1x v1y v2x v2y f_2[1] f_2[2] f_2[3] f_2[4] f_2[5] 
1            0       0.1524    0.0026597      0.15238       5627.2       17.228       5.5407    -0.048351       20.631 
17     0.042007       0.1465     0.044557      0.14574       2686.8       7.3597       3.1638     -0.93716       9.0008 
33      0.08076      0.12924     0.083003      0.12781       1128.7       2.7845       1.4138     -0.90067       3.5701 
49      0.11326      0.10198      0.11502     0.099983       433.56        1.107      0.46775      -0.5287       1.5009 
65      0.13698     0.066808      0.13812     0.064407       339.16       1.2584     0.077499     -0.16248       1.6272 
81      0.15008     0.026464      0.15052     0.023841       491.39        2.168   -0.0078004     0.046613       2.6465 
97     -0.15157      0.01593     -0.15126     0.018573        43374        172.8      0.28971       2.5427       206.84 
113      -0.1413      0.05709     -0.14028     0.059547        38273       151.11       3.0538       7.3724       180.63 
129     -0.12009     0.093827     -0.11844     0.095908        29740       114.01       6.7063        8.431       135.78 
145    -0.089578      0.12329    -0.087413      0.12484        20241       74.056       8.7233       6.2223       87.965 
161    -0.052124      0.14321    -0.049617       0.1441        12312        42.12       8.3372       2.9524       49.884 
177    -0.010631      0.15203    -0.007976      0.15219       6606.5       20.929       6.2216      0.38053       25.063 
2    0.0026597      0.15238    0.0053187      0.15231       5384.6       16.354        5.378     -0.14083       19.615 
18     0.044557      0.14574     0.047094      0.14494       2563.1       6.9516       3.0501     -0.96168       8.5238 
34     0.083003      0.12781     0.085221      0.12635       1079.2       2.6194       1.3497     -0.89335       3.3707 
50      0.11502     0.099983      0.11675     0.097961       417.63       1.0713      0.42798      -0.5011       1.4563 
66      0.13812     0.064407      0.13922     0.061987       338.66       1.3053     0.055948     -0.12277       1.6807 
82      0.15052     0.023841      0.15092      0.02121       507.44       2.2058   -0.0052858     0.035368       2.6883 
98     -0.15126     0.018573     -0.15092      0.02121        42912       172.04      0.37235       2.8283       206.17 
114     -0.14028     0.059547     -0.13922     0.061987        37600        149.1        3.224       7.4146       178.46 
130     -0.11844     0.095908     -0.11675     0.097961        28929        111.5       6.8475       8.3067       132.97 
146    -0.087413      0.12484    -0.085221      0.12635        19755       71.944       8.8916       6.1111       85.356 
162    -0.049617       0.1441    -0.047094      0.14494        11880       40.501       8.2318       2.7543       48.033 
178    -0.007976      0.15219   -0.0053187      0.15231       6309.3       19.868       6.0187      0.26278       23.778 
3    0.0053187      0.15231     0.007976      0.15219         5165       15.623       5.2635     -0.22981       18.721 
19     0.047094      0.14494     0.049617       0.1441         2428       6.5218       2.8816     -0.96417       8.0005 
35     0.085221      0.12635     0.087413      0.12484       1005.2       2.4571       1.2601     -0.86605       3.1724 
51      0.11675     0.097961      0.11844     0.095908       387.13       1.0234      0.38786     -0.47051       1.3892 
67      0.13922     0.061987      0.14028     0.059547       351.96       1.3652     0.047777     -0.10988       1.7471 
83      0.15092      0.02121      0.15126     0.018573       508.37       2.2653   -0.0060223     0.045744       2.7575 
99     -0.15092      0.02121     -0.15052     0.023841        42774       171.49      0.48698       3.2585       205.64 
115     -0.13922     0.061987     -0.13812     0.064407        37325       147.18        3.449        7.568       175.99 
131     -0.11675     0.097961     -0.11502     0.099983        28190       108.73        7.074       8.2826       129.79 
147    -0.085221      0.12635    -0.083003      0.12781        19145       69.604       8.8272       5.8426       82.652 
163    -0.047094      0.14494    -0.044557      0.14574        11418        38.84       8.1582       2.5723       46.079 
179   -0.0053187      0.15231   -0.0026597      0.15238       6110.4       19.013       5.8644      0.15356       22.748 
4     0.007976      0.15219     0.010631      0.15203       4920.3       14.808         5.09     -0.31131       17.796 
20     0.049617       0.1441     0.052124      0.14321       2318.7       6.1722       2.7837     -0.98575       7.6207 
36     0.087413      0.12484     0.089578      0.12329       954.41       2.3081       1.1823     -0.84331       2.9882 
52      0.11844     0.095908      0.12009     0.093827       374.25       1.0015      0.35158     -0.44199       1.3566 
68      0.14028     0.059547       0.1413      0.05709       353.39       1.4156      0.04178     -0.10087       1.8086 
84      0.15126     0.018573      0.15157      0.01593       518.23       2.2919   -0.0039346     0.034533       2.7953 
100     -0.15052     0.023841     -0.15008     0.026464        42615       170.44      0.59439       3.5519       204.08 
116     -0.13812     0.064407     -0.13698     0.066808        36733       144.94       3.7169       7.7926        173.4 
132     -0.11502     0.099983     -0.11326      0.10198        27708       106.29       7.1963        8.134       126.76 
