ITEM: TIMESTEP
17000
ITEM: NUMBER OF SURFS
180
ITEM: BOX BOUNDS oo ro pp
-0.5 0.5
0 0.4
-0.5 0.5
ITEM: SURFS id v1x v1y v2x v2y f_2[1] f_2[2] f_2[3] f_2[4] f_2[5] 
1            0       0.1524    0.0026597      0.15238       5617.2       17.206       5.5301    -0.048259       20.605 
17     0.042007       0.1465     0.044557      0.14574         2685       7.3696       3.1715     -0.93944        9.021 
33      0.08076      0.12924     0.083003      0.12781       1140.1       2.8015       1.4163     -0.90229       3.5933 
49      0.11326      0.10198      0.11502     0.099983       426.81        1.109      0.45644     -0.51591       1.4973 
65      0.13698     0.066808      0.13812     0.064407       338.72       1.2404     0.075611     -0.15852       1.6053 
81      0.15008     0.026464      0.15052     0.023841       484.72        2.175   -0.0074134     0.044301       2.6575 
97     -0.15157      0.01593     -0.15126     0.018573        43659        173.1      0.30311       2.6604       206.92 
113      -0.1413      0.05709     -0.14028     0.059547        38285       151.13       3.0515       7.3671       180.73 
129     -0.12009     0.093827     -0.11844     0.095908        29706       114.01       6.6683       8.3832       135.72 
145    -0.089578      0.12329    -0.087413      0.12484        20282        74.09       8.7678        6.254       88.022 
161    -0.052124      0.14321    -0.049617       0.1441        12362       42.063       8.3468       2.9558       49.739 
177    -0.010631      0.15203    -0.007976      0.15219       6636.9       20.966       6.2413      0.38173       25.077 
2    0.0026597      0.15238    0.0053187      0.15231         5403       16.383       5.4201     -0.14193       19.665 
18     0.044557      0.14574     0.047094      0.14494       2560.3       6.9266       3.0358     -0.95718         8.51 
34     0.083003      0.12781     0.085221      0.12635       1077.9       2.6216       1.3485     -0.89253       3.3652 
50      0.11502     0.099983      0.11675     0.097961       415.36       1.0581      0.42499      -0.4976       1.4407 
66      0.13812     0.064407      0.13922     0.061987       342.53       1.3197     0.053075     -0.11646       1.7007 
82      0.15052     0.023841      0.15092      0.02121       504.81       2.1999   -0.0047916     0.032062       2.6772 
98     -0.15126     0.018573     -0.15092      0.02121        42996       172.09      0.36563       2.7773       206.31 
114     -0.14028     0.059547     -0.13922     0.061987        37591       149.19       3.2313       7.4314       178.54 
130     -0.11844     0.095908     -0.11675     0.097961        28901        111.3       6.8324       8.2884       132.72 
146    -0.087413      0.12484    -0.085221      0.12635        19727       71.975       8.9375       6.1426       85.344 
162    -0.049617       0.1441    -0.047094      0.14494        11908       40.588       8.2079       2.7463       48.134 
178    -0.007976      0.15219   -0.0053187      0.15231       6314.7       19.859       6.0329       0.2634       23.755 
3    0.0053187      0.15231     0.007976      0.15219       5164.3       15.586       5.2876     -0.23086        18.68 
19     0.047094      0.14494     0.049617       0.1441       2387.1       6.5059       2.8562     -0.95567       7.9872 
35     0.085221      0.12635     0.087413      0.12484        991.5       2.4502        1.245     -0.85566       3.1583 
51      0.11675     0.097961      0.11844     0.095908       392.35       1.0238       0.3902     -0.47335       1.3917 
67      0.13922     0.061987      0.14028     0.059547       355.36       1.3742     0.051411     -0.11824       1.7532 
83      0.15092      0.02121      0.15126     0.018573       516.27       2.2673   -0.0067179     0.051027        2.762 
99     -0.15092      0.02121     -0.15052     0.023841        42939       171.54      0.47238       3.1607       205.59 
115     -0.13922     0.061987     -0.13812     0.064407        37298       147.14       3.4542       7.5796       176.01 
131     -0.11675     0.097961     -0.11502     0.099983        28169       108.58       7.0177       8.2167       129.65 
147    -0.085221      0.12635    -0.083003      0.12781        19169       69.508       8.8151       5.8346       82.465 
163    -0.047094      0.14494    -0.044557      0.14574        11448       38.866        8.191       2.5826       46.076 
179   -0.0053187      0.15231   -0.0026597      0.15238       6114.3       19.029       5.8496      0.15318       22.772 
4     0.007976      0.15219     0.010631      0.15203       4923.2       14.799       5.0755     -0.31043       17.782 
20     0.049617       0.1441     0.052124      0.14321       2308.1       6.1468        2.788      -0.9873       7.5973 
36     0.087413      0.12484     0.089578      0.12329       967.74       2.3271       1.1842     -0.84467       3.0005 
52      0.11844     0.095908      0.12009     0.093827       364.51      0.99095      0.34395      -0.4324       1.3433 
68      0.14028     0.059547       0.1413      0.05709       352.34       1.4018     0.040949     -0.09886        1.794 
84      0.15126     0.018573      0.15157      0.01593       522.79       2.3092    -0.004738     0.041584       2.8172 
100     -0.15052     0.023841     -0.15008     0.026464        42610       170.44      0.59129       3.5334       204.03 
116     -0.13812     0.064407     -0.13698     0.066808        36882       145.06       3.7383       7.8376       173.43 
132     -0.11502     0.099983     -0.11326      0.10198        27641       106.26       7.1624       8.0956       126.71 
148    -0.083003      0.12781     -0.08076      0.12924        18660       67.641       8.9412       5.6962       80.201 
164    -0.044557      0.14574    -0.042007       0.1465        11042       37.399       8.0652        2.389       44.374 
180   -0.0026597      0.15238            0       0.1524       5866.2        18.04       5.6904     0.049658        21.58 
5     0.010631      0.15203     0.013283      0.15182       4734.5       14.096       4.9543     -0.38991       16.924 
21     0.052124      0.14321     0.054615      0.14228       2175.5       5.8032       2.6358      -0.9855       7.1693 
37     0.089578      0.12329     0.091717      0.12171       901.86       2.1489       1.1181     -0.82736       2.7945 
53      0.12009     0.093827      0.12171     0.091717       355.22      0.98781      0.32647     -0.42547       1.3468 
69       0.1413      0.05709      0.14228     0.054615       372.62       1.4781     0.032112     -0.08152       1.8688 
85      0.15157      0.01593      0.15182     0.013283       513.29       2.3127   -0.0021498     0.022327       2.8052 
101     -0.15008     0.026464      -0.1496     0.029079        42330       169.42      0.75273       4.0614       203.09 
117     -0.13698     0.066808     -0.13579     0.069188        36414       143.05       3.9303       7.8829          171 
133     -0.11326      0.10198     -0.11146      0.10394        27185       103.76       7.3941       8.0692       123.63 
149     -0.08076      0.12924    -0.078492      0.13063        17988       64.855       8.8397        5.417       76.979 
165    -0.042007       0.1465    -0.039444      0.14721        10754       35.897       8.0172       2.2234       42.509 
6     0.013283      0.15182      0.01593      0.15157       4517.4       13.377       4.7789     -0.46015       16.109 
22     0.054615      0.14228      0.05709       0.1413       2118.8       5.5576       2.5731      -1.0136       6.8743 
38     0.091717      0.12171     0.093827      0.12009        816.9       2.0168       1.0067     -0.77249       2.6342 
54      0.12171     0.091717      0.12329     0.089578        348.4      0.95382      0.28737     -0.38836       1.2965 
70      0.14228     0.054615      0.14321     0.052124       371.28       1.5384     0.026323    -0.070405       1.9475 
86      0.15182     0.013283      0.15203     0.010631       511.14       2.3104   -0.0023125     0.029383        2.802 
102      -0.1496     0.029079     -0.14907     0.031686        42079       168.39      0.86813        4.267       201.79 
118     -0.13579     0.069188     -0.13456     0.071547        35645       140.72       4.1512       7.9743       168.38 
134     -0.11146      0.10394     -0.10963      0.10587        26512       101.29       7.4948       7.8979       120.65 
150    -0.078492      0.13063      -0.0762      0.13198        17623       62.981       8.8801       5.2308       74.572 
166    -0.039444      0.14721    -0.036869      0.14787        10270       34.409       7.7851       2.0134        40.76 
7      0.01593      0.15157     0.018573      0.15126       4314.9       12.624       4.5879     -0.52273       15.199 
23      0.05709       0.1413     0.059547      0.14028         1971        5.151       2.4038      -0.9957       6.3968 
39     0.093827      0.12009     0.095908      0.11844       798.38       1.9184      0.98393     -0.78265       2.5177 
55      0.12329     0.089578      0.12484     0.087413       339.37       0.9669      0.27155      -0.3807       1.3042 
71      0.14321     0.052124       0.1441     0.049617       399.61       1.6138      0.02075    -0.058596       2.0245 
87      0.15203     0.010631      0.15219     0.007976       531.67       2.3692   -0.0019206     0.031402        2.879 
103     -0.14907     0.031686     -0.14849     0.034283        41996       167.26       1.0538       4.7533       200.28 
119     -0.13456     0.071547     -0.13329     0.073885        35059       138.19       4.4263       8.1523       165.35 
135     -0.10963      0.10587     -0.10776      0.10776        25912        98.75       7.6204       7.7546       117.62 
151      -0.0762      0.13198    -0.073885      0.13329        17096       61.091         8.95       5.0637       72.465 
167    -0.036869      0.14787    -0.034283      0.14849       9839.8       33.034       7.6137       1.8279       39.285 
