ITEM: TIMESTEP
28000
ITEM: NUMBER OF SURFS
180
ITEM: BOX BOUNDS oo ro pp
-0.5 0.5
0 0.4
-0.5 0.5
ITEM: SURFS id v1x v1y v2x v2y f_2[1] f_2[2] f_2[3] f_2[4] f_2[5] 
1            0       0.1524    0.0026597      0.15238         5629       17.244       5.5415    -0.048358        20.65 
17     0.042007       0.1465     0.044557      0.14574       2684.2       7.3639       3.1594     -0.93586       9.0069 
33      0.08076      0.12924     0.083003      0.12781       1126.6       2.7815       1.4086     -0.89739       3.5648 
49      0.11326      0.10198      0.11502     0.099983       432.75       1.1054      0.46394     -0.52439       1.4971 
65      0.13698     0.066808      0.13812     0.064407       336.55       1.2537     0.077831     -0.16318       1.6207 
81      0.15008     0.026464      0.15052     0.023841       491.58       2.1705   -0.0074479     0.044507       2.6494 
97     -0.15157      0.01593     -0.15126     0.018573        43366       172.79      0.29016       2.5467       206.81 
113      -0.1413      0.05709     -0.14028     0.059547        38290       151.08       3.0516       7.3671       180.57 
129     -0.12009     0.093827     -0.11844     0.095908        29741       113.99       6.7013       8.4247       135.77 
145    -0.089578      0.12329    -0.087413      0.12484        20253       74.045       8.7383        6.233       87.947 
161    -0.052124      0.14321    -0.049617       0.1441        12309       42.128       8.3387       2.9529       49.899 
177    -0.010631      0.15203    -0.007976      0.15219       6606.5       20.936       6.2188      0.38036       25.071 
2    0.0026597      0.15238    0.0053187      0.15231       5386.8       16.368       5.3841     -0.14099       19.629 
18     0.044557      0.14574     0.047094      0.14494       2561.3       6.9461       3.0501      -0.9617       8.5201 
34     0.083003      0.12781     0.085221      0.12635         1076       2.6168       1.3466     -0.89127       3.3679 
50      0.11502     0.099983      0.11675     0.097961       421.75       1.0734      0.42972     -0.50313       1.4581 
66      0.13812     0.064407      0.13922     0.061987       337.64        1.304     0.055635     -0.12208       1.6792 
82      0.15052     0.023841      0.15092      0.02121       506.26       2.2083   -0.0059183       0.0396       2.6909 
98     -0.15126     0.018573     -0.15092      0.02121        42892       172.01      0.37131       2.8204       206.17 
114     -0.14028     0.059547     -0.13922     0.061987        37599        149.1       3.2217       7.4094       178.48 
130     -0.11844     0.095908     -0.11675     0.097961        28921       111.49       6.8505       8.3103       132.98 
146    -0.087413      0.12484    -0.085221      0.12635        19745       71.882       8.8792       6.1025       85.281 
162    -0.049617       0.1441    -0.047094      0.14494        11866       40.493       8.2293       2.7535       48.026 
178    -0.007976      0.15219   -0.0053187      0.15231         6315        19.87       6.0188      0.26279       23.776 
3    0.0053187      0.15231     0.007976      0.15219       5167.4       15.624       5.2612     -0.22971       18.727 
19     0.047094      0.14494     0.049617       0.1441       2429.8       6.5287       2.8872     -0.96604       8.0162 
35     0.085221      0.12635     0.087413      0.12484       1005.6       2.4606       1.2617     -0.86712       3.1769 
51      0.11675     0.097961      0.11844     0.095908        389.4       1.0255      0.38987     -0.47295       1.3918 
67      0.13922     0.061987      0.14028     0.059547       351.18       1.3624     0.049154     -0.11305        1.744 
83      0.15092      0.02121      0.15126     0.018573       507.83       2.2666   -0.0059936     0.045526       2.7604 
99     -0.15092      0.02121     -0.15052     0.023841        42760       171.46      0.48145       3.2215        205.6 
115     -0.13922     0.061987     -0.13812     0.064407        37343       147.17       3.4617        7.596       175.97 
131     -0.11675     0.097961     -0.11502     0.099983        28215       108.75       7.0706       8.2786        129.8 
147    -0.085221      0.12635    -0.083003      0.12781        19147       69.576       8.8279       5.8431        82.59 
163    -0.047094      0.14494    -0.044557      0.14574        11406       38.846       8.1452       2.5682       46.095 
179   -0.0053187      0.15231   -0.0026597      0.15238         6099       19.001       5.8561      0.15335       22.729 
