ITEM: TIMESTEP
15000
ITEM: NUMBER OF SURFS
180
ITEM: BOX BOUNDS oo ro pp
-0.5 0.5
0 0.4
-0.5 0.5
ITEM: SURFS id v1x v1y v2x v2y f_2[1] f_2[2] f_2[3] f_2[4] f_2[5] 
1            0       0.1524    0.0026597      0.15238         5592       17.152       5.4993     -0.04799       20.562 
17     0.042007       0.1465     0.044557      0.14574       2680.8       7.3361       3.1626     -0.93681       8.9835 
33      0.08076      0.12924     0.083003      0.12781       1134.1       2.8012        1.412     -0.89952       3.5928 
49      0.11326      0.10198      0.11502     0.099983       430.19       1.1122      0.45825     -0.51795        1.503 
65      0.13698     0.066808      0.13812     0.064407       338.84       1.2485     0.076182     -0.15972        1.607 
81      0.15008     0.026464      0.15052     0.023841        492.9       2.1847   -0.0090449      0.05405       2.6728 
97     -0.15157      0.01593     -0.15126     0.018573        43806       173.29      0.30752       2.6991          207 
113      -0.1413      0.05709     -0.14028     0.059547        38297       151.15       3.0512       7.3663       180.74 
129     -0.12009     0.093827     -0.11844     0.095908        29747       114.14       6.6773       8.3945       135.89 
145    -0.089578      0.12329    -0.087413      0.12484        20325       74.209       8.7291       6.2264       88.134 
161    -0.052124      0.14321    -0.049617       0.1441        12376       42.127        8.361       2.9608        49.82 
177    -0.010631      0.15203    -0.007976      0.15219       6649.4       20.934       6.2492      0.38222       25.059 
2    0.0026597      0.15238    0.0053187      0.15231       5375.8       16.336       5.4192     -0.14191       19.624 
18     0.044557      0.14574     0.047094      0.14494         2566        6.917       3.0274     -0.95453        8.502 
34     0.083003      0.12781     0.085221      0.12635       1077.5       2.6242       1.3523      -0.8951       3.3733 
50      0.11502     0.099983      0.11675     0.097961       417.63       1.0652      0.42408     -0.49653       1.4495 
66      0.13812     0.064407      0.13922     0.061987        342.8       1.3149     0.055497     -0.12178       1.6992 
82      0.15052     0.023841      0.15092      0.02121       505.88       2.2194    -0.004729     0.031642       2.6975 
98     -0.15126     0.018573     -0.15092      0.02121        43046       172.17      0.36808       2.7958       206.42 
114     -0.14028     0.059547     -0.13922     0.061987        37554       149.14       3.2627       7.5036       178.52 
130     -0.11844     0.095908     -0.11675     0.097961        28925       111.34       6.8367       8.2936       132.81 
146    -0.087413      0.12484    -0.085221      0.12635        19705       71.935       8.9505       6.1515       85.346 
162    -0.049617       0.1441    -0.047094      0.14494        11916       40.497       8.2159        2.749       48.012 
178    -0.007976      0.15219   -0.0053187      0.15231       6331.9        19.85       6.0695        0.265       23.753 
3    0.0053187      0.15231     0.007976      0.15219       5180.3       15.607       5.2758     -0.23035       18.682 
19     0.047094      0.14494     0.049617       0.1441       2394.7       6.5026       2.8608     -0.95721       7.9848 
35     0.085221      0.12635     0.087413      0.12484       986.23        2.459       1.2549     -0.86244        3.182 
51      0.11675     0.097961      0.11844     0.095908        393.6       1.0164      0.38584     -0.46806       1.3918 
67      0.13922     0.061987      0.14028     0.059547       356.98       1.3839     0.047126     -0.10838       1.7568 
83      0.15092      0.02121      0.15126     0.018573       517.92       2.2484   -0.0073885     0.056121       2.7388 
99     -0.15092      0.02121     -0.15052     0.023841        43144       171.65      0.48035       3.2141       205.51 
115     -0.13922     0.061987     -0.13812     0.064407        37279       147.04       3.4323       7.5314       175.89 
131     -0.11675     0.097961     -0.11502     0.099983        28215       108.65       7.0422       8.2453       129.69 
147    -0.085221      0.12635    -0.083003      0.12781        19180       69.625       8.8625       5.8659        82.65 
163    -0.047094      0.14494    -0.044557      0.14574        11446       38.749       8.1877       2.5816       45.945 
179   -0.0053187      0.15231   -0.0026597      0.15238       6084.1       19.056       5.8332      0.15275       22.799 
4     0.007976      0.15219     0.010631      0.15203         4924       14.806       5.0531     -0.30906         17.8 
20     0.049617       0.1441     0.052124      0.14321         2308       6.1104       2.7802     -0.98452       7.5705 
36     0.087413      0.12484     0.089578      0.12329       981.94       2.3516       1.2007     -0.85643       3.0305 
52      0.11844     0.095908      0.12009     0.093827       363.21      0.97535      0.33555     -0.42185       1.3268 
68      0.14028     0.059547       0.1413      0.05709       358.22       1.4056     0.038907    -0.093931        1.801 
84      0.15126     0.018573      0.15157      0.01593       517.25       2.2941   -0.0047903     0.042043       2.7995 
100     -0.15052     0.023841     -0.15008     0.026464        42756       170.41      0.59166       3.5356       203.78 
116     -0.13812     0.064407     -0.13698     0.066808        36899       145.19       3.7356       7.8318       173.56 
132     -0.11502     0.099983     -0.11326      0.10198        27641       106.18       7.1559       8.0883       126.61 
148    -0.083003      0.12781     -0.08076      0.12924        18659       67.566        8.951       5.7024        80.12 
164    -0.044557      0.14574    -0.042007       0.1465        11005       37.313       8.0208       2.3759       44.267 
180   -0.0026597      0.15238            0       0.1524       5857.3       18.085        5.696     0.049706       21.631 
5     0.010631      0.15203     0.013283      0.15182         4729       14.087       4.9604     -0.39039        16.95 
21     0.052124      0.14321     0.054615      0.14228       2194.7       5.8105       2.6577     -0.99367        7.182 
37     0.089578      0.12329     0.091717      0.12171       897.32       2.1587       1.1261     -0.83329       2.8047 
53      0.12009     0.093827      0.12171     0.091717        349.2      0.98126      0.31994     -0.41696       1.3405 
69       0.1413      0.05709      0.14228     0.054615       376.79       1.4889     0.030357    -0.077066       1.8782 
85      0.15157      0.01593      0.15182     0.013283       517.22        2.325   -0.0018717     0.019439        2.817 
101     -0.15008     0.026464      -0.1496     0.029079        42411       169.31      0.76369       4.1205       202.87 
117     -0.13698     0.066808     -0.13579     0.069188        36502       143.04       3.9242       7.8706       170.95 
133     -0.11326      0.10198     -0.11146      0.10394        27254       103.94       7.4404       8.1198       123.81 
149     -0.08076      0.12924    -0.078492      0.13063        18043       64.914         8.84       5.4172       77.019 
165    -0.042007       0.1465    -0.039444      0.14721        10757       35.905       8.0412         2.23        42.52 
6     0.013283      0.15182      0.01593      0.15157       4487.8       13.329       4.7361     -0.45604       16.071 
22     0.054615      0.14228      0.05709       0.1413         2122       5.5588        2.579      -1.0159       6.8835 
38     0.091717      0.12171     0.093827      0.12009       813.97       2.0164      0.99977     -0.76715       2.6252 
54      0.12171     0.091717      0.12329     0.089578       358.31      0.97239      0.29484     -0.39845       1.3253 
70      0.14228     0.054615      0.14321     0.052124       364.57       1.5273     0.024848     -0.06646       1.9343 
86      0.15182     0.013283      0.15203     0.010631        507.3       2.2936   -0.0028918     0.036744       2.7785 
102      -0.1496     0.029079     -0.14907     0.031686        42220       168.46       0.8527       4.1911       201.68 
118     -0.13579     0.069188     -0.13456     0.071547        35644       140.55       4.1623       7.9957       168.16 
134     -0.11146      0.10394     -0.10963      0.10587        26472       101.21       7.4666       7.8682       120.57 
150    -0.078492      0.13063      -0.0762      0.13198        17695       63.001        8.915       5.2513       74.566 
166    -0.039444      0.14721    -0.036869      0.14787        10278       34.414       7.7521       2.0048       40.772 
7      0.01593      0.15157     0.018573      0.15126       4342.8        12.66       4.6181     -0.52617       15.237 
23      0.05709       0.1413     0.059547      0.14028       1975.5       5.1616       2.4118       -0.999       6.4045 
39     0.093827      0.12009     0.095908      0.11844       802.42       1.9217      0.98202     -0.78114       2.5175 
55      0.12329     0.089578      0.12484     0.087413       345.42      0.96907      0.26654     -0.37368        1.306 
71      0.14321     0.052124       0.1441     0.049617       395.84       1.6141     0.019574    -0.055276       2.0303 
87      0.15203     0.010631      0.15219     0.007976        521.4       2.3608   -0.0017699     0.028938        2.878 
103     -0.14907     0.031686     -0.14849     0.034283        42179       167.38       1.0675       4.8153       200.27 
119     -0.13456     0.071547     -0.13329     0.073885        35174       138.25        4.402       8.1075       165.42 
135     -0.10963      0.10587     -0.10776      0.10776        25899        98.73       7.6141       7.7482       117.63 
151      -0.0762      0.13198    -0.073885      0.13329        17090        61.06       8.9905       5.0866       72.434 
167    -0.036869      0.14787    -0.034283      0.14849       9829.6        33.06       7.6234       1.8302       39.347 
8     0.018573      0.15126      0.02121      0.15092         4135       12.032       4.4436     -0.58501        14.53 
24     0.059547      0.14028     0.061987      0.13922       1842.2       4.8927       2.2938     -0.99737       6.0838 
40     0.095908      0.11844     0.097961      0.11675        742.8       1.8041      0.90764      -0.7482        2.375 
56      0.12484     0.087413      0.12635     0.085221        339.7      0.99953      0.24713     -0.35958       1.3415 
